1000 332643
437 962 43
683 487 38
263 188 55
838 592 43
241 828 74
415 780 75
996 290 46
957 956 49
399 312 91
571 44 23
595 359 95
598 483 14
449 207 1
420 75 69
604 812 62
943 566 75
302 503 17
410 617 77
486 548 42
542 546 57
765 110 25
322 622 70
17 227 99
848 1 35
794 372 47
856 784 55
372 886 48
859 30 18
276 119 92
955 74 7
522 909 38
643 532 42
232 496 70
650 282 75
878 12 21
347 762 80
525 251 28
532 70 37
256 858 41
154 485 71
516 653 28
966 475 52
938 320 92
773 505 60
954 735 67
877 970 90
756 371 71
540 69 31
300 839 42
938 32 11
352 77 66
893 275 52
775 414 80
4 898 10
363 284 18
942 618 84
459 437 17
545 755 70
809 565 55
143 352 58
211 929 30
886 850 16
860 627 15
747 719 74
922 366 43
254 540 96
897 513 19
951 730 42
980 736 39
231 946 75
199 591 52
108 396 69
599 68 42
727 311 99
157 138 36
72 510 19
197 382 33
654 842 70
22 139 83
618 874 49
657 541 42
980 339 42
860 289 33
347 585 17
226 321 47
683 797 22
751 801 56
424 166 65
168 989 6
767 32 97
976 187 56
763 598 10
145 976 95
257 320 67
854 72 53
850 205 66
904 22 6
122 863 37
996 880 65
864 965 50
290 949 7
548 955 27
838 840 14
177 461 18
685 234 49
21 68 5
294 103 36
330 388 10
742 577 43
220 430 11
335 433 98
125 465 14
182 788 10
350 846 59
486 36 58
274 464 74
34 515 32
777 811 49
632 23 55
889 587 72
829 394 9
231 916 93
700 59 14
629 315 56
228 418 90
366 657 1
885 865 64
548 66 22
500 590 50
235 664 61
236 355 40
490 559 96
947 599 25
272 254 40
176 542 13
643 244 90
417 969 60
218 30 15
571 228 76
879 487 2
34 356 61
964 962 77
179 32 16
952 940 48
945 584 70
401 156 57
858 162 50
464 444 83
747 744 13
324 937 51
651 850 64
671 76 4
455 152 83
60 931 46
953 80 65
297 484 4
591 569 66
331 208 49
525 250 92
116 834 90
389 794 40
661 3 69
219 391 3
71 83 79
491 561 75
77 46 22
90 320 7
223 654 40
127 615 100
578 689 22
455 189 58
692 748 10
915 139 80
904 667 78
518 485 93
592 704 29
94 173 61
763 939 74
20 927 64
168 936 4
297 587 57
527 626 100
3 557 67
356 797 97
449 890 76
898 873 12
883 856 30
329 228 55
581 618 17
458 369 3
209 910 13
255 18 86
124 988 44
291 516 57
415 304 95
29 190 23
542 656 43
104 223 18
896 192 26
728 397 74
156 472 32
738 761 1
679 327 17
507 591 31
469 393 10
382 68 72
51 115 25
97 194 99
744 888 100
944 37 68
184 503 8
39 344 39
856 962 79
541 587 65
389 125 48
853 682 67
208 972 47
727 577 87
414 486 77
691 313 9
827 793 46
153 273 67
102 538 59
265 508 42
63 434 85
913 975 9
827 330 63
919 187 45
560 897 4
909 478 27
342 530 32
140 687 11
52 662 21
926 601 99
133 708 46
434 508 72
206 83 53
856 145 66
342 447 39
967 157 8
715 140 95
387 192 96
443 718 19
183 426 23
508 239 30
148 231 13
365 293 91
62 936 49
519 42 1
268 9 54
815 790 44
738 21 61
366 514 70
610 300 14
960 961 66
789 758 22
274 375 80
580 231 88
939 777 68
377 431 61
268 438 55
856 206 45
103 235 70
5 903 83
417 359 31
633 919 95
191 769 3
661 478 38
969 373 80
852 335 25
981 701 73
638 564 30
276 789 17
945 638 22
616 169 92
830 536 86
208 879 59
527 42 5
286 874 63
203 697 73
346 240 66
56 716 22
184 268 86
427 468 72
304 128 19
635 532 35
962 656 9
825 435 6
248 416 29
240 850 31
716 578 100
800 158 50
456 187 58
773 180 33
128 718 21
600 393 6
49 838 21
199 942 54
311 315 27
270 666 48
250 339 19
197 802 87
314 224 33
25 77 15
606 360 79
334 780 21
411 746 44
520 14 80
618 901 71
329 985 35
654 663 98
583 467 62
102 875 73
253 141 59
207 676 96
528 3 69
790 800 47
119 391 75
657 298 18
463 719 26
661 352 43
328 123 34
168 583 98
247 540 77
270 878 46
401 475 62
764 537 91
601 530 8
552 248 24
613 697 72
75 92 83
651 828 59
708 585 6
814 268 42
866 996 17
133 900 65
693 336 85
44 278 19
480 366 6
959 570 66
812 815 99
464 199 29
750 385 86
839 97 96
22 838 99
263 473 21
823 394 72
879 686 45
220 686 84
473 25 20
632 52 7
900 430 94
414 947 79
145 829 9
685 725 59
434 12 1
59 497 56
862 647 56
864 237 77
331 12 73
945 688 64
335 989 20
502 378 14
655 535 31
613 402 49
221 108 46
680 310 7
422 19 42
174 305 62
258 672 38
971 465 22
1 446 67
627 679 62
271 257 86
277 643 85
319 543 11
87 646 48
859 533 75
572 170 50
356 449 71
510 94 44
487 173 76
724 545 1
364 925 34
830 109 61
598 158 35
757 345 65
949 235 63
244 73 75
873 333 35
784 968 38
764 725 41
272 818 77
168 487 96
796 431 33
166 448 31
431 299 61
53 171 21
881 986 60
536 8 16
733 184 99
562 70 59
384 512 21
337 422 44
588 682 7
186 538 31
981 610 29
11 73 19
804 813 95
796 603 54
98 248 36
401 151 8
496 340 74
428 271 42
233 46 80
66 175 22
897 123 4
507 296 62
694 661 44
909 84 86
547 338 3
270 984 12
303 134 8
502 135 80
626 242 2
157 97 2
674 777 11
605 122 51
287 16 32
409 583 89
977 243 5
734 797 69
556 175 24
136 851 98
868 61 38
963 472 17
889 387 92
93 927 3
338 369 7
598 699 92
481 265 33
839 64 27
734 408 8
932 909 47
101 403 11
867 604 75
859 566 64
836 895 22
92 927 29
94 128 16
323 542 47
541 868 23
149 168 84
274 733 66
34 866 70
758 952 42
282 140 79
697 624 91
818 130 52
599 162 52
977 205 48
991 164 73
731 278 4
797 312 56
113 572 64
97 69 54
929 350 14
772 246 17
303 664 13
92 90 2
178 293 3
838 658 79
363 317 61
88 40 79
538 966 54
88 558 69
579 1000 73
810 583 54
293 110 9
660 931 51
523 48 92
728 82 22
625 121 10
393 759 5
846 366 66
887 743 21
973 9 55
423 267 71
661 437 82
505 600 42
626 616 33
184 188 10
498 5 28
882 332 46
668 790 82
169 428 25
408 51 60
785 991 20
885 669 40
983 996 53
914 227 56
914 450 88
647 778 30
525 761 46
254 102 37
602 775 17
660 278 97
65 263 13
629 975 77
892 20 31
236 610 51
855 982 47
136 863 12
760 658 51
354 464 38
990 24 97
242 985 62
867 746 89
75 694 21
375 125 31
822 680 33
208 693 5
668 37 57
933 628 60
723 638 72
478 181 50
848 455 78
630 901 31
428 934 68
27 988 60
907 632 40
40 903 24
774 161 7
389 600 26
182 715 1
375 555 38
596 511 30
681 265 55
79 332 45
684 740 4
534 163 84
477 344 26
419 597 62
904 813 31
898 754 22
951 292 13
355 985 14
647 69 54
541 469 38
472 843 71
513 541 90
872 1000 31
769 346 17
443 402 62
446 31 41
201 565 39
67 778 32
230 731 7
274 111 2
968 864 72
961 123 55
51 794 94
975 865 91
532 779 70
206 646 84
792 130 79
818 156 35
146 598 11
211 284 71
794 561 34
391 828 27
556 681 25
475 298 41
881 990 84
703 27 2
629 338 4
898 716 34
52 956 2
809 14 35
144 863 69
370 742 76
604 414 34
123 564 80
599 170 25
67 853 41
925 629 62
267 809 52
600 988 14
229 301 61
312 409 44
927 935 77
66 471 59
364 637 74
150 467 14
429 654 80
461 716 69
568 942 81
839 372 59
152 642 95
184 237 93
727 321 6
217 389 38
144 826 54
877 201 73
265 422 88
139 147 43
884 377 86
968 842 36
510 849 59
977 390 95
407 5 24
557 189 38
503 527 39
313 237 86
940 468 81
800 397 62
559 359 10
619 825 89
64 246 34
462 924 61
813 277 69
559 844 78
131 182 66
993 752 4
936 953 56
920 252 3
74 9 8
122 573 58
358 244 1
326 361 74
644 849 13
591 861 72
555 323 68
449 784 83
102 178 35
764 377 48
850 12 61
609 434 26
110 243 48
742 426 4
993 134 94
362 829 68
689 952 69
483 433 12
774 502 71
53 502 20
1 836 34
294 991 62
737 204 28
48 961 91
575 324 48
896 330 46
854 916 10
335 862 96
785 662 7
857 845 67
306 937 78
140 201 30
712 520 10
92 707 11
734 317 56
410 789 65
625 956 44
329 600 45
843 172 68
623 45 41
470 49 37
28 916 61
947 480 36
646 656 10
472 860 46
971 933 21
440 613 78
548 903 76
787 37 43
941 327 23
325 437 48
482 5 71
102 934 55
943 995 34
470 654 50
889 307 31
526 446 17
705 626 86
918 368 87
676 878 98
342 779 78
718 164 44
773 707 8
823 462 99
109 910 46
304 594 96
186 349 82
477 533 71
484 335 30
298 612 94
340 539 76
574 249 3
802 993 73
329 455 96
440 381 74
638 416 1
967 296 6
42 519 49
766 220 56
466 374 45
329 415 29
559 653 76
558 769 18
942 13 83
118 462 64
416 194 31
609 650 93
810 983 8
314 901 63
924 583 19
472 594 89
504 885 78
100 563 40
767 901 87
34 364 99
474 732 50
805 827 29
669 568 72
480 956 56
404 424 67
857 304 40
956 697 69
473 387 93
934 600 99
973 287 98
846 261 41
73 357 6
486 294 97
430 569 80
322 392 15
692 313 28
961 512 33
603 790 85
683 718 49
38 668 90
1 878 41
545 5 18
825 632 42
809 206 40
128 80 53
154 616 18
230 911 9
753 421 25
355 772 74
2 581 66
616 479 39
847 864 44
515 49 94
911 473 33
364 114 62
48 235 34
117 51 16
394 333 83
788 446 60
938 233 91
138 219 20
240 507 92
375 333 94
667 607 35
545 306 40
287 850 32
238 489 57
278 181 15
505 979 81
662 109 48
911 73 59
595 967 69
547 354 10
22 779 4
634 108 48
25 553 100
189 492 83
214 423 43
568 760 88
899 961 38
674 613 100
390 312 20
323 78 57
572 678 40
533 72 13
946 68 33
976 981 54
288 646 36
293 303 29
82 270 79
664 600 7
545 165 40
586 295 70
779 504 18
670 350 49
467 600 50
55 351 27
397 378 12
115 933 94
973 473 16
200 573 2
810 896 21
173 827 9
981 549 29
795 349 34
974 386 89
109 90 75
822 472 37
252 872 93
464 941 49
143 271 70
192 978 55
985 764 48
157 392 12
884 927 16
572 67 49
853 214 46
108 794 54
411 837 45
243 321 42
536 384 11
171 199 92
966 626 86
259 314 16
764 137 34
572 770 48
984 611 5
309 981 39
74 928 10
764 781 3
19 993 86
366 874 63
820 676 80
722 539 45
72 400 72
256 457 50
77 508 77
351 207 24
632 679 81
939 703 63
891 982 59
31 207 17
598 496 60
878 309 24
196 974 17
91 825 24
135 381 32
348 314 42
455 869 67
297 702 20
657 742 87
69 113 10
930 860 69
546 212 20
664 401 74
347 877 15
754 795 5
135 517 93
392 343 100
701 576 35
689 930 13
632 438 8
916 536 93
516 859 60
223 339 71
954 387 87
348 804 68
952 215 53
179 227 18
331 950 81
213 87 53
350 849 90
284 251 25
212 735 3
210 415 18
808 676 13
968 719 11
995 678 6
528 172 6
416 424 50
23 667 3
340 188 27
527 363 44
786 32 47
736 108 72
539 568 9
452 592 42
22 25 76
401 291 61
623 670 82
251 87 56
664 630 90
789 969 34
613 314 33
17 343 52
644 648 83
974 303 18
646 459 49
727 315 48
281 58 6
123 69 90
184 91 44
970 893 4
505 627 74
20 508 63
789 587 98
975 176 88
314 764 19
112 107 79
3 996 1
651 977 49
108 33 50
104 667 22
873 945 34
329 554 31
559 459 2
781 415 79
314 473 41
980 612 86
304 547 17
877 459 64
880 536 35
172 320 10
176 635 10
996 48 100
206 813 25
173 457 14
514 518 32
693 698 35
939 63 81
818 241 10
215 600 91
184 199 64
832 818 5
73 109 65
584 840 70
278 4 45
670 886 31
248 591 13
832 881 2
737 173 85
974 207 73
468 39 97
731 208 63
303 297 20
333 976 58
554 726 9
454 111 73
669 175 3
50 977 58
838 592 26
324 951 85
257 881 44
159 615 39
752 676 46
875 995 54
985 676 93
793 555 9
110 586 20
577 441 34
768 634 69
29 876 55
924 57 96
583 524 19
655 76 4
144 614 8
896 204 64
176 517 88
336 103 95
394 229 18
465 39 78
46 415 57
437 338 88
327 747 71
64 707 19
538 761 87
472 1 41
363 37 42
30 290 22
437 886 51
517 513 28
457 316 83
340 504 67
448 520 71
155 856 7
319 608 11
706 416 52
484 715 43
896 561 85
256 880 91
751 951 36
943 324 67
26 577 84
823 812 37
535 273 31
500 194 11
34 537 15
804 68 82
633 749 65
845 365 54
284 425 89
277 250 10
527 334 83
784 163 52
514 957 61
948 51 85
825 208 54
940 545 31
471 31 85
391 140 39
330 436 34
191 421 69
320 1 5
969 376 12
836 673 96
69 962 5
413 461 31
572 446 35
463 304 79
71 789 95
93 858 97
729 623 13
35 11 88
213 564 50
840 269 20
221 422 49
87 899 34
482 574 81
719 418 69
904 952 50
66 972 81
3 629 26
831 542 47
188 252 24
262 510 84
139 223 40
531 331 91
831 781 69
948 562 42
758 460 7
503 783 88
510 426 53
754 134 13
176 521 70
682 154 66
336 527 70
865 710 9
50 826 41
564 818 34
539 173 30
626 616 92
632 678 50
765 188 52
78 101 57
480 515 91
746 917 22
118 969 73
955 123 59
473 188 35
765 892 28
65 859 9
896 654 4
966 822 95
149 24 58
669 75 61
538 348 52
849 893 77
338 824 16
141 864 43
381 747 10
493 566 47
548 669 3
614 798 62
524 506 55
865 317 58
108 292 55
879 89 12
240 950 11
254 676 79
121 748 96
643 748 27
311 849 17
672 156 7
979 851 86
115 779 23
812 238 17
337 962 78
536 737 8
560 49 95
278 617 48
800 849 48
769 264 41
709 279 4
432 938 8
416 566 15
528 483 83
865 618 80
203 199 69
677 13 1
785 67 68
954 624 12
691 850 40
241 23 2
17 528 70
942 543 51
763 880 62
308 45 78
727 164 95
804 529 71
198 385 57
369 254 80
462 171 66
360 464 45
181 415 60
277 976 60
237 38 78
268 450 62
319 142 64
330 741 48
116 247 73
745 866 34
506 322 100
745 708 50
898 526 87
150 611 9
972 871 78
246 161 33
391 457 77
472 385 62
252 618 40
45 451 21
908 890 33
33 814 39
763 477 59
154 586 9
466 258 98
548 158 87
610 713 66
766 491 21
990 11 50
316 287 18
959 900 30
165 80 87
127 604 87
29 105 58
504 762 34
692 119 98
584 156 31
426 486 68
340 233 26
103 30 77
81 161 47
767 622 74
650 565 75
80 506 97
725 562 3
648 146 85
463 450 34
187 138 26
792 791 8
566 843 8
601 992 25
230 419 41
471 75 19
419 183 19
538 154 63
998 954 63
187 607 86
219 743 14
130 88 58
964 672 35
195 351 1
939 79 25
877 555 96
878 215 49
518 586 47
919 731 9
397 526 92
529 999 62
34 474 19
379 811 6
252 410 68
484 676 21
388 51 11
60 219 15
74 267 4
216 359 97
549 600 40
31 769 44
495 263 77
403 150 89
980 913 52
503 180 38
884 998 63
523 377 44
46 352 40
941 102 25
635 763 16
911 739 77
551 514 69
161 550 28
241 569 83
993 83 47
300 755 79
670 885 85
517 729 83
927 470 4
607 193 82
602 930 90
919 792 58
649 738 16
30 554 98
795 180 55
414 366 84
333 640 93
761 258 41
893 684 30
127 802 72
389 422 5
6 244 54
224 788 8
870 850 81
137 735 26
466 130 49
143 840 61
204 15 43
225 985 12
950 495 7
60 880 68
772 373 11
842 818 81
691 752 45
184 959 13
706 56 37
202 343 71
292 274 97
664 460 38
915 235 97
750 586 75
840 127 60
713 162 36
386 995 99
624 334 12
136 210 18
804 142 87
549 809 88
926 152 92
499 402 9
109 997 21
740 701 15
268 989 70
164 938 42
222 335 32
9 102 40
211 340 30
900 894 83
162 460 91
730 295 17
891 383 71
745 386 57
979 393 65
136 412 71
772 458 18
403 620 32
837 287 9
234 666 16
2 336 29
271 850 30
853 745 43
546 853 63
958 910 34
139 757 12
130 792 17
411 963 40
729 597 54
917 4 66
604 308 16
301 14 7
443 64 38
359 982 54
826 258 85
821 760 4
977 487 40
723 702 31
901 197 38
421 896 41
44 902 60
975 338 45
811 466 93
596 890 8
958 31 62
989 255 92
215 116 12
787 131 56
607 344 76
234 523 95
220 857 69
4 834 83
126 209 46
242 966 66
681 663 45
552 410 66
315 574 65
772 762 12
439 22 36
829 44 56
976 916 85
775 878 51
62 396 91
673 995 1
344 27 15
113 874 98
622 319 70
503 824 100
711 967 39
239 5 26
570 555 86
588 172 60
120 220 48
222 610 21
175 208 96
293 348 77
86 540 57
765 536 23
963 494 4
312 439 98
873 671 56
373 400 54
145 89 95
885 92 94
321 784 25
791 529 90
65 227 83
888 768 60
337 879 45
264 640 31
941 818 73
765 963 9
379 743 91
748 83 31
510 576 27
95 698 6
681 941 48
476 379 40
150 577 77
589 144 94
771 923 26
973 961 22
591 924 93
803 62 50
331 487 78
454 481 5
578 785 10
594 450 15
765 348 28
109 603 51
627 579 57
156 428 45
13 972 25
440 168 1
335 891 28
600 493 7
736 951 88
356 689 69
344 217 54
861 993 47
228 468 25
515 891 40
295 615 12
358 635 88
491 546 17
734 718 22
137 892 81
425 712 62
706 627 36
901 813 47
590 338 72
804 828 23
424 165 55
535 967 64
627 709 59
542 538 65
873 653 71
939 275 6
783 185 88
390 471 63
762 265 62
410 587 67
907 118 92
372 790 29
430 882 67
246 959 60
971 843 41
657 927 28
335 948 81
203 777 28
474 796 65
61 722 42
864 122 6
969 488 68
827 889 77
556 896 88
191 545 50
275 749 91
26 453 8
12 113 38
231 656 91
904 483 64
649 480 28
183 568 51
243 682 100
979 308 66
775 610 43
81 571 59
502 193 54
161 254 69
995 68 67
814 744 89
167 113 56
862 195 24
991 636 53
578 409 47
962 989 54
460 887 91
513 925 16
749 153 5
521 505 21
114 709 18
139 777 77
258 838 38
985 876 94
581 58 31
51 404 80
700 191 55
136 912 77
454 507 6
333 815 61
916 816 88
820 520 22
144 26 28
932 494 46
491 641 49
623 38 77
740 194 3
41 46 77
640 926 58
158 824 87
595 555 32
355 966 65
405 783 45
360 806 70
383 329 9
844 833 35
883 488 18
732 698 31
126 399 50
389 262 2
911 484 3
274 635 43
76 737 44
48 820 49
57 523 89
323 814 51
356 902 65
100 909 13
929 523 30
821 699 85
67 27 60
54 310 35
126 19 18
269 792 68
746 237 41
556 64 88
851 706 87
777 973 100
150 838 24
51 142 95
782 591 8
189 269 19
437 529 60
177 484 64
319 658 2
626 653 84
448 208 54
229 216 71
291 969 93
215 452 5
847 9 44
738 648 12
748 606 74
255 590 41
269 856 60
684 800 42
222 955 100
642 653 36
106 944 98
258 622 56
735 424 72
135 933 7
511 635 28
450 269 44
588 788 39
791 788 85
777 929 16
610 682 83
515 176 50
796 731 55
973 549 71
804 798 10
753 546 92
55 93 97
109 41 13
97 912 35
401 645 85
505 162 69
981 371 56
847 758 16
254 830 14
969 567 56
828 105 27
430 337 56
415 218 70
124 102 57
234 256 41
115 2 32
341 923 44
418 180 90
946 347 10
264 525 77
227 482 11
45 148 7
916 894 30
4 561 24
882 152 91
188 278 81
211 265 17
989 664 32
256 861 57
357 588 96
102 561 56
197 953 68
827 338 79
464 643 61
61 642 83
609 680 61
366 866 9
984 353 82
58 8 54
724 783 70
952 515 44
805 256 9
225 612 57
3 716 16
428 572 90
364 207 64
101 660 20
386 70 6
578 919 4
615 432 32
369 307 37
620 621 48
409 182 88
17 962 57
432 568 75
225 357 72
358 986 26
513 669 9
282 306 20
56 575 93
725 63 18
735 628 73
627 952 34
412 532 85
842 532 87
157 819 55
121 701 69
795 679 44
667 943 55
652 694 7
827 210 89
18 878 79
941 358 68
815 187 59
1 118 36
253 597 42
712 256 15
844 236 6
940 712 95
780 952 32
409 659 84
270 540 54
882 437 75
304 818 65
596 303 82
911 269 48
750 189 30
443 806 56
371 992 69
475 18 84
962 383 37
326 626 32
958 233 14
463 495 50
130 468 61
372 115 20
496 908 38
712 434 40
327 649 33
756 593 63
171 327 95
632 133 4
780 685 36
661 336 56
64 529 12
474 418 74
745 586 14
562 992 100
46 627 97
951 451 27
938 552 62
909 787 39
390 738 64
169 668 92
690 805 8
497 784 61
664 745 63
332 303 1
298 745 52
864 416 79
821 228 78
140 955 42
200 37 27
108 316 72
32 672 4
649 744 61
582 259 66
289 753 26
722 942 14
950 155 99
289 648 74
696 770 13
706 110 17
73 106 53
650 269 67
287 321 88
623 233 30
612 172 98
44 405 72
508 146 52
291 728 23
98 895 38
107 376 100
138 195 23
669 9 40
821 453 23
997 974 43
475 604 90
434 153 88
268 725 16
456 272 88
443 567 33
903 387 15
169 971 8
88 79 8
166 515 76
215 910 17
232 341 32
467 111 36
112 107 87
884 446 9
115 803 48
867 902 35
994 911 52
885 1 32
122 232 61
360 190 39
86 916 13
380 666 5
32 730 28
528 722 22
881 165 12
250 155 70
928 427 60
291 764 5
13 566 63
417 740 1
38 939 98
831 997 30
745 520 57
533 257 24
178 939 5
844 509 27
721 566 83
158 273 67
511 703 45
798 330 39
31 371 46
381 313 61
16 992 20
277 294 91
532 781 89
338 375 46
652 525 20
267 112 58
776 410 27
791 291 56
160 397 17
729 612 51
685 494 67
69 384 73
538 826 91
998 710 92
379 151 51
832 465 65
950 148 29
62 417 10
36 869 88
824 551 93
457 480 53
955 53 23
416 890 6
285 727 52
738 69 28
507 814 24
300 649 97
567 313 74
808 146 81
629 610 39
228 958 56
872 124 15
526 927 45
225 202 40
417 978 27
640 150 61
3 397 10
731 369 25
388 705 49
837 528 3
518 219 97
220 155 88
72 723 87
268 439 70
910 863 43
293 652 62
246 275 84
439 285 70
927 183 21
257 713 58
899 759 17
836 78 66
856 274 68
302 155 87
396 701 54
895 495 24
441 175 8
831 542 91
410 414 62
572 281 8
442 25 56
458 626 49
274 281 4
148 140 100
934 452 51
809 553 26
395 359 83
594 791 27
117 648 58
719 630 85
155 679 4
890 829 47
697 208 85
202 639 33
852 838 96
598 402 76
560 750 77
343 537 48
712 5 93
958 507 6
824 910 72
526 737 61
4 614 70
930 764 19
936 613 76
83 978 38
881 60 47
654 475 67
19 421 94
478 634 41
167 543 47
226 211 25
463 559 51
312 302 74
330 433 29
700 660 76
275 180 13
475 310 30
807 400 49
948 678 86
863 81 20
797 91 2
505 664 19
274 413 29
180 542 81
216 100 54
12 852 55
231 678 11
692 850 48
737 64 90
299 41 77
262 776 84
900 910 33
475 125 16
109 631 5
870 382 16
134 820 80
239 631 92
675 14 2
335 65 70
499 890 18
267 612 1
789 81 87
669 12 98
277 160 77
812 355 12
899 865 15
172 472 14
386 515 8
770 468 47
216 880 30
450 14 28
907 661 1
831 547 84
73 912 54
690 908 52
340 2 72
35 678 80
548 136 68
67 55 60
830 80 48
710 342 23
948 284 8
550 630 54
616 651 37
795 265 99
185 326 11
253 440 57
244 155 96
990 85 29
853 156 24
717 901 1
846 300 24
794 249 92
538 127 31
545 272 29
806 401 62
554 421 12
328 229 65
161 876 95
366 805 44
426 41 94
290 4 78
791 917 16
863 335 56
849 83 99
313 660 5
246 934 25
645 120 11
77 129 26
601 536 26
638 616 10
794 715 17
172 814 69
